Order_ID,Customer_ID,Restaurant_ID,Order_Date,City,Order_Value,Payment_Method,Rating,Delivery_Time(min)
O5372,C190,R254,2023-03-15,Pune,1413.79,Net Banking,4,20
O5373,C184,R225,2023-01-16,Chennai,814.57,Debit Card,2,16
O5374,C112,R224,2023-09-26,Bangalore,754.37,COD,2,53
O5375,C553,R235,2024-01-25,Pune,1041.41,Net Banking,5,41
O5376,C877,R270,2024-05-19,Delhi,465.73,COD,2,28
O5377,C469,R211,2023-10-05,Hyderabad,554.71,COD,4,37
O5378,C549,R328,2023-07-31,Mumbai,1404.86,Credit Card,2,53
O5379,C873,R315,2024-09-24,Hyderabad,1049.94,Net Banking,5,35
O5380,C312,R332,2024-05-21,Hyderabad,1257.29,Net Banking,4,55
O5381,C800,R282,2024-01-03,Delhi,479.56,UPI,5,44
O5382,C552,R205,2024-03-20,Delhi,861.31,COD,3,39
O5383,C569,R225,2024-03-17,Delhi,1459.95,Debit Card,1,38
O5384,C386,R312,2023-02-16,Bangalore,546.19,Credit Card,2,25
O5385,C560,R302,2023-04-18,Pune,324.67,UPI,2,49
O5386,C172,R319,2023-03-04,Mumbai,815.24,Credit Card,2,18
O5387,C724,R208,2023-11-07,Delhi,642.95,Debit Card,3,51
O5388,C335,R244,2023-11-30,Chennai,323.41,UPI,1,50
O5389,C822,R213,2024-05-20,Mumbai,1343.97,Credit Card,5,27
O5390,C408,R311,2024-06-06,Mumbai,1487.01,Debit Card,3,23
O5391,C215,R254,2023-09-04,Mumbai,896.02,UPI,3,42
O5392,C676,R336,2023-01-12,Delhi,1184.55,Debit Card,4,30
O5393,C234,R214,2023-11-22,Delhi,1302.65,UPI,3,20
O5394,C716,R236,2023-01-05,Pune,1081.37,Net Banking,3,41
O5395,C873,R326,2024-05-16,Delhi,161.82,Net Banking,2,24
O5396,C737,R316,2024-09-04,Delhi,320.69,Credit Card,4,37
O5397,C119,R283,2023-01-07,Mumbai,199.38,COD,5,35
O5398,C586,R271,2024-09-07,Pune,113.83,COD,1,40
O5399,C675,R295,2023-07-01,Hyderabad,528.39,Debit Card,5,59
O5400,C776,R310,2024-03-04,Delhi,649.3,UPI,4,17
O5401,C156,R348,2024-04-21,Chennai,437.44,Net Banking,2,57
O5402,C501,R304,2024-04-01,Delhi,190.45,COD,1,49
O5403,C542,R346,2023-07-24,Hyderabad,841.81,Net Banking,5,21
O5404,C240,R257,2024-05-14,Mumbai,482.65,Debit Card,1,41
O5405,C371,R294,2024-03-09,Pune,1214.45,Debit Card,1,56
O5406,C469,R317,2023-10-29,Mumbai,111.27,UPI,1,47
O5407,C783,R205,2024-04-21,Bangalore,1279.54,COD,3,18
O5408,C846,R203,2023-11-14,Delhi,1436.66,Debit Card,4,40
O5409,C613,R242,2024-01-11,Chennai,1102.59,Debit Card,4,22
O5410,C428,R292,2023-07-15,Bangalore,1127.1,Net Banking,2,34
O5411,C310,R241,2023-01-30,Delhi,1406.99,Credit Card,5,31
O5412,C886,R202,2024-06-06,Bangalore,392.7,COD,2,19
O5413,C886,R328,2024-07-11,Hyderabad,1492.39,UPI,5,23
O5414,C844,R214,2023-07-11,Delhi,1182.87,UPI,1,22
O5415,C740,R246,2023-12-04,Chennai,1117.2,Net Banking,5,21
O5416,C375,R284,2024-01-01,Delhi,605.53,UPI,5,51
O5417,C771,R257,2023-03-16,Bangalore,864.09,Debit Card,1,50
O5418,C440,R238,2023-08-14,Pune,1015.48,COD,2,17
O5419,C375,R330,2023-02-16,Bangalore,968.48,UPI,5,22
O5420,C709,R234,2023-09-21,Delhi,1086.98,COD,2,19
O5421,C174,R251,2024-09-14,Delhi,215.33,UPI,2,19
O5422,C144,R317,2024-06-13,Pune,597.91,Credit Card,4,31
O5423,C478,R213,2023-01-14,Mumbai,707.6,Credit Card,1,41
O5424,C474,R229,2024-09-01,Pune,464.88,COD,1,54
O5425,C825,R289,2024-03-04,Mumbai,341.68,Credit Card,3,53
O5426,C200,R334,2024-09-03,Chennai,294.5,Credit Card,2,26
O5427,C199,R294,2024-06-14,Delhi,612.94,Debit Card,3,42
O5428,C219,R268,2024-02-22,Hyderabad,790.82,UPI,1,18
O5429,C124,R326,2024-01-28,Hyderabad,188.17,Credit Card,1,42
O5430,C171,R251,2023-10-07,Bangalore,1425.04,COD,3,39
O5431,C650,R341,2023-11-30,Pune,1171.34,Debit Card,1,50
O5432,C464,R262,2024-05-14,Pune,1123.19,Credit Card,1,56
O5433,C724,R235,2024-05-06,Hyderabad,342.0,COD,4,17
O5434,C891,R290,2023-11-27,Mumbai,945.32,UPI,5,45
O5435,C648,R252,2024-01-15,Pune,841.61,Credit Card,4,51
O5436,C150,R308,2024-07-06,Mumbai,1475.46,COD,5,26
O5437,C187,R349,2023-02-19,Mumbai,1146.74,COD,4,51
O5438,C815,R271,2024-06-28,Mumbai,906.07,Net Banking,4,51
O5439,C538,R214,2023-05-26,Mumbai,1291.14,COD,2,18
O5440,C776,R312,2024-10-02,Bangalore,317.13,Net Banking,3,44
O5441,C799,R268,2024-09-27,Bangalore,121.3,UPI,4,52
O5442,C846,R315,2023-12-03,Hyderabad,1066.33,UPI,2,56
O5443,C863,R203,2023-12-31,Bangalore,237.64,Debit Card,4,52
O5444,C558,R274,2024-03-24,Chennai,261.61,Net Banking,3,41
O5445,C385,R345,2024-10-09,Pune,1142.55,COD,2,36
O5446,C870,R241,2023-11-10,Chennai,478.75,Debit Card,5,15
O5447,C553,R229,2024-05-17,Bangalore,980.08,Debit Card,3,57
O5448,C163,R342,2024-07-29,Pune,1384.37,UPI,1,52
O5449,C630,R269,2024-10-07,Pune,543.06,COD,2,34
O5450,C583,R215,2023-01-23,Mumbai,404.0,Net Banking,1,32
O5451,C825,R310,2024-07-18,Hyderabad,249.19,UPI,2,20
O5452,C640,R303,2023-03-28,Mumbai,282.65,Debit Card,5,26
O5453,C391,R306,2023-09-23,Mumbai,187.11,Credit Card,2,31
O5454,C872,R322,2023-07-27,Chennai,222.7,Debit Card,4,36
O5455,C752,R226,2024-06-19,Bangalore,704.81,Credit Card,1,32
O5456,C615,R212,2024-02-20,Chennai,549.21,UPI,1,24
O5457,C343,R272,2024-01-12,Bangalore,1089.19,Net Banking,2,38
O5458,C413,R285,2024-02-13,Chennai,1318.34,COD,4,34
O5459,C656,R230,2023-04-02,Pune,1198.68,Credit Card,4,26
O5460,C172,R202,2024-02-27,Bangalore,842.89,COD,2,18
O5461,C314,R229,2023-10-28,Bangalore,243.42,UPI,3,56
O5462,C686,R348,2023-01-01,Chennai,1093.67,UPI,5,19
O5463,C501,R298,2024-03-11,Delhi,607.96,UPI,2,40
O5464,C435,R333,2023-05-28,Pune,219.91,Net Banking,4,50
O5465,C223,R298,2024-09-02,Pune,1279.45,Credit Card,5,30
O5466,C470,R285,2024-02-11,Delhi,573.5,COD,2,19
O5467,C727,R263,2023-03-11,Chennai,405.55,Debit Card,5,40
O5468,C320,R317,2024-07-16,Chennai,1320.03,UPI,3,33
O5469,C104,R313,2023-04-27,Pune,1362.99,COD,4,20
O5470,C655,R286,2023-06-19,Chennai,574.56,COD,3,38
O5471,C877,R239,2023-06-06,Hyderabad,596.72,Net Banking,3,45
O5472,C594,R224,2024-01-28,Hyderabad,911.48,Credit Card,4,45
O5473,C199,R294,2023-03-27,Delhi,1126.82,Net Banking,3,21
O5474,C371,R245,2023-05-20,Bangalore,188.41,Net Banking,2,24
O5475,C805,R337,2023-09-13,Hyderabad,930.68,COD,2,53
O5476,C292,R231,2024-06-17,Chennai,1433.95,Credit Card,5,36
O5477,C595,R296,2024-01-07,Delhi,466.93,Credit Card,2,28
O5478,C435,R343,2024-01-20,Hyderabad,1372.36,Credit Card,2,42
O5479,C268,R215,2023-09-04,Mumbai,1430.24,UPI,5,56
O5480,C768,R217,2024-03-17,Delhi,476.82,Credit Card,1,36
O5481,C707,R335,2023-12-30,Pune,1155.88,COD,4,46
O5482,C650,R274,2023-05-24,Hyderabad,434.29,UPI,2,25
O5483,C294,R200,2024-01-29,Pune,1132.66,Debit Card,5,28
O5484,C183,R324,2023-02-08,Delhi,1216.39,Net Banking,3,45
O5485,C573,R237,2023-02-25,Hyderabad,446.09,Credit Card,3,58
O5486,C558,R244,2023-05-07,Pune,1102.22,Debit Card,2,18
O5487,C259,R280,2023-10-03,Bangalore,1236.95,Credit Card,4,59
O5488,C156,R328,2024-05-11,Bangalore,602.01,Net Banking,5,36
O5489,C176,R231,2024-06-14,Mumbai,334.78,COD,5,43
O5490,C891,R335,2023-04-27,Chennai,228.75,COD,5,49
O5491,C739,R317,2024-05-31,Delhi,905.53,Net Banking,5,27
O5492,C841,R239,2024-04-06,Chennai,1469.34,Debit Card,5,34
O5493,C264,R273,2023-01-19,Chennai,1252.13,UPI,4,33
O5494,C869,R310,2024-10-12,Pune,710.18,UPI,5,29
O5495,C215,R302,2024-08-08,Mumbai,851.27,Credit Card,4,40
O5496,C521,R302,2023-06-04,Delhi,491.34,Net Banking,4,34
O5497,C781,R273,2024-05-06,Bangalore,328.29,Net Banking,4,50
O5498,C391,R313,2023-12-09,Chennai,774.91,UPI,3,20
O5499,C460,R322,2024-09-24,Pune,748.9,Debit Card,1,29
O5500,C202,R256,2023-04-22,Chennai,830.7,Net Banking,2,18
O5501,C199,R273,2023-02-26,Hyderabad,1433.93,COD,3,20
O5502,C605,R282,2024-04-26,Bangalore,945.45,COD,1,16
O5503,C662,R278,2024-03-14,Chennai,948.08,Net Banking,3,50
O5504,C734,R329,2023-05-08,Hyderabad,279.23,Debit Card,4,29
O5505,C560,R292,2023-07-22,Hyderabad,1495.08,COD,4,26
O5506,C635,R249,2023-09-12,Pune,1181.98,Debit Card,5,54
O5507,C113,R228,2023-10-28,Pune,1328.08,UPI,4,58
O5508,C232,R280,2023-10-15,Hyderabad,680.02,Credit Card,3,55
O5509,C888,R209,2024-08-16,Mumbai,802.98,UPI,2,21
O5510,C173,R316,2024-04-25,Chennai,830.92,Credit Card,4,36
O5511,C664,R342,2023-11-03,Hyderabad,371.73,COD,1,22
O5512,C245,R259,2023-11-05,Hyderabad,1065.28,Credit Card,3,56
O5513,C690,R348,2023-11-16,Pune,1364.17,Credit Card,1,25
O5514,C680,R259,2023-08-06,Chennai,329.19,Net Banking,5,16
O5515,C292,R257,2023-04-16,Delhi,220.85,Credit Card,5,44
O5516,C324,R244,2024-02-10,Bangalore,1133.51,Net Banking,2,18
O5517,C642,R323,2023-11-17,Pune,482.48,Credit Card,3,39
O5518,C422,R225,2024-03-18,Chennai,973.41,Net Banking,2,35
O5519,C264,R301,2024-10-07,Chennai,1074.06,COD,1,39
O5520,C699,R250,2023-09-08,Mumbai,550.68,COD,2,23
O5521,C227,R251,2024-01-29,Bangalore,1241.2,Credit Card,1,22
O5522,C799,R250,2024-06-08,Pune,869.98,Debit Card,2,19
O5523,C525,R330,2024-07-01,Pune,1316.6,COD,5,42
O5524,C190,R213,2023-02-12,Delhi,1168.61,UPI,3,16
O5525,C674,R200,2024-06-11,Mumbai,1316.01,UPI,2,35
O5526,C528,R344,2023-03-05,Mumbai,128.23,Net Banking,1,22
O5527,C349,R213,2023-09-24,Chennai,440.91,Debit Card,3,48
O5528,C457,R280,2023-07-27,Chennai,226.01,Net Banking,5,37
O5529,C349,R202,2023-05-25,Pune,718.92,Credit Card,5,29
O5530,C320,R297,2023-02-13,Delhi,1345.94,COD,4,41
O5531,C234,R239,2024-09-25,Pune,754.56,Debit Card,3,16
O5532,C402,R288,2023-03-29,Hyderabad,1289.6,Net Banking,2,42
O5533,C309,R324,2023-07-19,Chennai,558.05,Net Banking,5,25
O5534,C668,R294,2023-06-10,Hyderabad,575.4,UPI,2,35
O5535,C668,R208,2024-09-11,Delhi,1353.79,Credit Card,2,56
O5536,C515,R293,2023-08-08,Pune,696.14,Net Banking,1,46
O5537,C734,R283,2023-12-22,Chennai,1205.67,UPI,2,46
O5538,C789,R220,2023-05-24,Delhi,431.3,Debit Card,4,21
O5539,C576,R224,2023-02-25,Pune,1428.32,Net Banking,3,36
O5540,C603,R301,2023-11-18,Pune,904.41,UPI,3,28
O5541,C332,R321,2023-02-09,Hyderabad,1163.05,Credit Card,1,27
O5542,C825,R224,2023-01-03,Bangalore,225.32,COD,4,35
O5543,C120,R336,2024-04-22,Mumbai,789.73,Debit Card,4,36
O5544,C390,R302,2023-12-30,Chennai,1361.45,Net Banking,3,48
O5545,C695,R256,2023-08-29,Mumbai,1327.85,UPI,4,24
O5546,C174,R236,2023-06-06,Delhi,165.54,Net Banking,5,15
O5547,C251,R215,2023-07-18,Mumbai,525.18,COD,2,15
O5548,C583,R236,2024-08-28,Hyderabad,720.65,Net Banking,2,38
O5549,C560,R275,2023-12-03,Bangalore,341.17,Net Banking,3,17
O5550,C703,R225,2023-01-02,Chennai,1122.0,UPI,3,45
O5551,C766,R219,2023-07-26,Pune,358.32,COD,4,57
O5552,C202,R336,2023-02-14,Pune,585.3,Debit Card,1,55
O5553,C118,R302,2023-03-23,Hyderabad,1028.59,UPI,3,27
O5554,C671,R228,2023-03-27,Chennai,774.93,COD,3,18
O5555,C352,R230,2024-01-11,Mumbai,1134.0,COD,3,37
O5556,C612,R218,2024-07-23,Pune,1445.69,Net Banking,4,20
O5557,C220,R347,2024-08-06,Mumbai,263.17,Credit Card,5,48
O5558,C494,R226,2024-07-03,Hyderabad,1093.39,Credit Card,3,55
O5559,C516,R293,2024-08-21,Pune,422.48,Debit Card,5,32
O5560,C580,R284,2023-07-31,Delhi,680.27,Net Banking,4,50
O5561,C524,R243,2024-03-19,Bangalore,146.01,Credit Card,1,40
O5562,C511,R312,2024-02-15,Mumbai,290.27,UPI,2,47
O5563,C380,R349,2023-10-02,Chennai,547.69,Debit Card,2,47
O5564,C170,R273,2023-03-14,Mumbai,578.78,Net Banking,2,39
O5565,C181,R286,2023-04-25,Mumbai,1359.42,UPI,2,31
O5566,C467,R342,2023-02-13,Mumbai,1138.54,Credit Card,4,17
O5567,C396,R293,2023-10-16,Hyderabad,1461.06,Credit Card,2,36
O5568,C525,R297,2024-02-13,Hyderabad,938.7,Credit Card,4,49
O5569,C353,R340,2024-08-28,Chennai,438.4,Credit Card,1,18
O5570,C670,R331,2023-03-30,Hyderabad,558.72,COD,3,42
O5571,C803,R255,2023-05-19,Chennai,547.77,Debit Card,3,27
O5572,C350,R296,2023-04-11,Chennai,557.09,Debit Card,3,44
O5573,C263,R297,2024-06-28,Hyderabad,1042.15,Credit Card,4,26
O5574,C196,R233,2023-06-28,Pune,843.13,Debit Card,4,17
O5575,C601,R299,2024-06-22,Hyderabad,639.59,UPI,4,35
O5576,C474,R344,2024-06-02,Pune,308.73,UPI,1,54
O5577,C259,R213,2024-03-14,Delhi,130.99,Debit Card,5,15
O5578,C640,R311,2023-06-19,Hyderabad,406.37,Credit Card,4,32
O5579,C220,R274,2024-07-03,Delhi,250.46,Net Banking,4,27
O5580,C558,R296,2023-07-27,Hyderabad,1199.62,Credit Card,3,21
O5581,C538,R320,2024-06-04,Delhi,257.5,COD,2,27
O5582,C699,R254,2023-02-06,Bangalore,1113.92,Net Banking,2,31
O5583,C156,R316,2024-09-23,Delhi,639.92,COD,1,59
O5584,C822,R292,2023-01-25,Pune,202.73,Debit Card,2,46
O5585,C679,R236,2023-11-01,Mumbai,1237.82,COD,5,43
O5586,C278,R225,2023-06-22,Chennai,911.48,Debit Card,3,59
O5587,C252,R266,2024-04-22,Delhi,430.07,COD,1,44
O5588,C464,R283,2023-01-15,Mumbai,1352.55,Net Banking,2,25
O5589,C772,R217,2023-01-20,Bangalore,163.36,COD,2,28
O5590,C789,R226,2024-02-18,Bangalore,382.55,Credit Card,3,24
O5591,C530,R230,2023-04-20,Pune,1152.87,Debit Card,1,22
O5592,C803,R305,2023-01-08,Pune,1093.13,UPI,3,45
O5593,C104,R328,2024-04-08,Delhi,504.98,COD,1,20
O5594,C131,R205,2024-04-26,Hyderabad,186.83,Debit Card,2,33
O5595,C835,R210,2023-01-17,Bangalore,1301.31,UPI,3,33
O5596,C733,R217,2023-12-08,Mumbai,539.18,Debit Card,3,26
O5597,C481,R220,2023-05-08,Hyderabad,374.0,Debit Card,5,53
O5598,C716,R218,2024-05-27,Bangalore,822.49,UPI,3,32
O5599,C868,R203,2023-06-27,Delhi,1374.32,UPI,1,17
O5600,C729,R276,2023-08-04,Bangalore,160.97,Net Banking,5,23
O5601,C789,R315,2024-07-09,Pune,1172.13,COD,3,20
O5602,C722,R224,2023-03-18,Mumbai,901.46,COD,3,15
O5603,C239,R276,2023-07-02,Mumbai,695.63,Debit Card,5,56
O5604,C783,R248,2023-12-26,Pune,1141.71,Credit Card,2,54
O5605,C264,R264,2024-01-10,Hyderabad,1452.15,Credit Card,3,43
O5606,C824,R282,2023-01-30,Pune,420.89,Debit Card,4,49
O5607,C486,R200,2023-08-18,Mumbai,301.11,Net Banking,2,49
O5608,C663,R280,2023-05-17,Delhi,1378.03,UPI,3,44
O5609,C511,R220,2023-02-15,Hyderabad,1036.53,Debit Card,2,49
O5610,C183,R285,2024-10-06,Chennai,713.18,COD,1,53
O5611,C339,R214,2024-02-02,Bangalore,902.56,Credit Card,2,36
O5612,C888,R249,2024-05-14,Chennai,1143.86,Credit Card,5,57
O5613,C869,R247,2024-01-25,Delhi,1182.24,Credit Card,3,42
O5614,C371,R248,2024-10-10,Chennai,1387.85,Net Banking,2,32
O5615,C893,R307,2023-01-15,Hyderabad,697.58,COD,4,46
O5616,C791,R244,2023-09-25,Mumbai,510.78,Net Banking,1,19
O5617,C596,R231,2023-08-29,Mumbai,995.53,UPI,1,48
O5618,C134,R331,2023-04-05,Delhi,682.02,Debit Card,2,45
O5619,C827,R296,2024-05-31,Chennai,932.44,Debit Card,5,47
O5620,C560,R279,2024-08-18,Hyderabad,687.98,Credit Card,1,18
O5621,C805,R345,2024-01-11,Bangalore,314.19,Credit Card,2,28
O5622,C783,R253,2023-08-12,Chennai,757.2,UPI,2,29
O5623,C783,R326,2024-03-21,Chennai,1067.28,Net Banking,1,34
O5624,C676,R333,2024-02-20,Bangalore,1219.0,COD,2,34
O5625,C341,R265,2023-08-12,Pune,790.66,UPI,2,49
O5626,C381,R336,2023-09-21,Delhi,331.33,Debit Card,4,18
O5627,C360,R308,2024-03-15,Hyderabad,680.56,Debit Card,2,32
O5628,C119,R222,2023-09-15,Delhi,1200.81,Net Banking,2,38
O5629,C578,R306,2024-03-01,Bangalore,678.0,UPI,5,41
O5630,C677,R250,2024-07-01,Hyderabad,1075.14,COD,1,47
O5631,C798,R271,2024-01-31,Mumbai,810.1,UPI,5,39
O5632,C213,R302,2024-05-25,Mumbai,437.71,UPI,3,19
O5633,C550,R279,2024-01-21,Hyderabad,1214.61,Net Banking,5,32
O5634,C106,R344,2024-04-12,Delhi,217.9,COD,3,59
O5635,C183,R217,2023-01-30,Delhi,834.85,Debit Card,3,34
O5636,C154,R342,2023-07-27,Mumbai,392.45,Credit Card,5,49
O5637,C697,R280,2023-01-18,Mumbai,193.89,COD,4,20
O5638,C176,R306,2023-08-03,Bangalore,804.11,Debit Card,5,41
O5639,C689,R268,2024-03-24,Hyderabad,799.39,Net Banking,1,42
O5640,C308,R279,2023-01-21,Delhi,1089.66,COD,5,25
O5641,C811,R342,2024-03-01,Bangalore,1142.65,COD,4,23
O5642,C768,R241,2023-07-06,Delhi,1118.91,Debit Card,5,42
O5643,C869,R233,2023-02-06,Mumbai,673.38,Debit Card,4,33
O5644,C816,R247,2024-06-29,Hyderabad,984.37,UPI,1,53
O5645,C850,R335,2024-08-03,Pune,907.72,UPI,2,35
O5646,C800,R337,2024-09-18,Hyderabad,690.19,COD,4,45
O5647,C674,R204,2024-08-08,Chennai,936.1,Credit Card,4,56
O5648,C241,R315,2024-07-07,Pune,1426.15,Net Banking,4,21
O5649,C327,R316,2023-10-14,Bangalore,370.05,Debit Card,1,51
O5650,C272,R307,2023-11-22,Pune,1368.08,UPI,3,39
O5651,C591,R222,2024-01-24,Pune,174.84,Net Banking,4,42
O5652,C516,R261,2024-06-21,Bangalore,531.74,COD,1,50
O5653,C805,R212,2024-01-12,Hyderabad,503.4,Debit Card,2,31
O5654,C864,R336,2024-07-19,Bangalore,976.91,Debit Card,4,40
O5655,C438,R219,2024-08-25,Chennai,283.71,UPI,3,42
O5656,C519,R291,2024-07-18,Mumbai,1335.29,Credit Card,1,51
O5657,C876,R307,2024-07-20,Mumbai,1259.97,Debit Card,2,31
O5658,C328,R307,2024-05-22,Pune,1012.89,Credit Card,3,31
O5659,C744,R232,2023-11-18,Bangalore,741.78,Net Banking,2,47
O5660,C288,R347,2023-04-24,Bangalore,1406.14,Debit Card,3,48
O5661,C666,R263,2024-04-24,Bangalore,1263.05,Debit Card,5,37
O5662,C310,R229,2024-05-30,Chennai,799.04,Credit Card,5,44
O5663,C816,R307,2024-03-01,Chennai,1082.62,UPI,5,41
O5664,C560,R272,2024-06-16,Hyderabad,893.7,COD,2,23
O5665,C256,R308,2023-10-11,Delhi,923.12,Net Banking,5,34
O5666,C288,R344,2024-06-03,Delhi,563.37,Debit Card,1,37
O5667,C511,R299,2023-10-02,Delhi,746.92,UPI,1,33
O5668,C870,R213,2023-09-07,Hyderabad,209.37,Debit Card,5,51
O5669,C727,R218,2024-03-10,Bangalore,600.29,Net Banking,3,59
O5670,C510,R270,2024-02-20,Delhi,1074.16,COD,3,18
O5671,C382,R258,2023-01-21,Bangalore,1434.5,Debit Card,2,27
O5672,C553,R296,2023-01-10,Pune,1448.29,Credit Card,3,52
O5673,C713,R243,2023-06-07,Delhi,878.01,UPI,4,26
O5674,C740,R310,2023-06-22,Pune,949.27,COD,3,23
O5675,C374,R210,2023-11-16,Hyderabad,360.01,Debit Card,1,29
O5676,C694,R305,2023-02-01,Mumbai,1073.43,COD,3,35
O5677,C646,R201,2023-04-02,Chennai,198.92,Credit Card,2,29
O5678,C869,R324,2024-08-07,Hyderabad,498.56,Debit Card,3,19
O5679,C849,R344,2023-04-09,Hyderabad,1035.71,COD,2,19
O5680,C742,R293,2023-02-25,Hyderabad,534.43,Debit Card,4,39
O5681,C695,R292,2023-09-25,Delhi,169.79,Debit Card,5,38
O5682,C328,R203,2024-03-20,Pune,1264.62,COD,4,51
O5683,C791,R262,2023-05-25,Chennai,534.46,Debit Card,1,45
O5684,C461,R228,2024-08-30,Delhi,188.35,Credit Card,4,48
O5685,C327,R218,2024-07-28,Mumbai,204.7,COD,4,55
O5686,C417,R290,2023-05-30,Chennai,452.46,COD,1,28
O5687,C784,R228,2024-01-18,Hyderabad,349.22,Credit Card,1,41
O5688,C220,R315,2023-10-15,Bangalore,1184.02,Credit Card,5,18
O5689,C486,R269,2023-10-16,Mumbai,550.36,Credit Card,5,37
O5690,C511,R322,2023-03-27,Pune,1226.57,Debit Card,3,52
O5691,C132,R222,2023-03-06,Mumbai,343.38,Debit Card,2,19
O5692,C264,R245,2024-06-21,Delhi,790.03,Net Banking,1,41
O5693,C778,R207,2024-05-22,Bangalore,1063.25,Debit Card,4,57
O5694,C782,R265,2024-05-18,Delhi,1012.79,Credit Card,4,28
O5695,C342,R299,2023-09-19,Chennai,941.58,Net Banking,5,21
O5696,C809,R260,2024-10-11,Hyderabad,1394.75,Credit Card,2,59
O5697,C729,R311,2023-06-28,Hyderabad,419.94,UPI,1,32
O5698,C451,R251,2024-05-26,Mumbai,791.21,COD,5,46
O5699,C713,R235,2024-08-17,Hyderabad,1337.59,UPI,2,16
O5700,C870,R311,2023-11-29,Hyderabad,209.05,Credit Card,1,55
O5701,C486,R286,2023-07-05,Chennai,178.24,Debit Card,4,57
O5702,C295,R284,2023-12-24,Pune,426.62,COD,4,34
O5703,C860,R212,2024-07-14,Pune,986.23,Debit Card,5,43
O5704,C593,R246,2024-04-08,Delhi,463.83,Debit Card,2,57
O5705,C187,R289,2024-06-21,Delhi,366.34,COD,4,40
O5706,C572,R221,2024-02-20,Pune,742.32,COD,2,52
O5707,C513,R257,2023-12-13,Mumbai,959.04,UPI,5,15
O5708,C799,R229,2023-10-06,Pune,447.98,Credit Card,3,19
O5709,C539,R345,2024-04-14,Delhi,520.97,Debit Card,2,28
O5710,C312,R305,2023-10-28,Bangalore,958.98,Credit Card,2,39
O5711,C662,R345,2023-10-05,Hyderabad,1424.03,Credit Card,5,23
O5712,C550,R273,2023-01-19,Chennai,1044.64,Net Banking,3,44
O5713,C292,R293,2024-03-08,Bangalore,1196.07,UPI,4,33
O5714,C573,R270,2024-04-29,Bangalore,613.53,Debit Card,1,54
O5715,C774,R206,2024-04-03,Hyderabad,481.16,COD,5,22
O5716,C123,R264,2024-04-24,Pune,735.97,COD,1,30
O5717,C616,R245,2023-11-29,Mumbai,1229.99,Credit Card,3,22
O5718,C391,R217,2024-05-25,Bangalore,738.82,UPI,3,37
O5719,C343,R340,2023-11-06,Mumbai,1285.42,UPI,2,23
O5720,C425,R207,2024-07-31,Chennai,1484.28,Debit Card,1,46
O5721,C385,R273,2023-10-13,Chennai,200.84,Debit Card,1,51
O5722,C783,R344,2024-05-10,Chennai,163.57,Credit Card,3,48
O5723,C328,R301,2023-03-27,Delhi,309.43,Credit Card,1,32
O5724,C699,R278,2023-12-06,Bangalore,638.12,Credit Card,4,59
O5725,C183,R278,2024-06-29,Chennai,283.46,Net Banking,3,58
O5726,C863,R320,2023-03-29,Delhi,1318.93,UPI,2,29
O5727,C608,R262,2024-01-15,Chennai,132.4,Credit Card,2,29
O5728,C681,R239,2023-09-11,Pune,542.11,UPI,2,43
O5729,C349,R283,2023-02-24,Bangalore,358.57,COD,1,37
O5730,C447,R214,2023-06-24,Delhi,1404.16,COD,3,37
O5731,C288,R298,2023-03-10,Chennai,1037.27,UPI,2,15
O5732,C850,R333,2024-04-13,Delhi,1376.84,COD,3,36
O5733,C510,R320,2023-11-05,Chennai,1461.26,COD,1,21
O5734,C615,R262,2023-08-03,Pune,795.94,COD,4,59
O5735,C699,R335,2024-02-02,Mumbai,428.05,Debit Card,4,46
O5736,C412,R327,2023-12-24,Chennai,371.22,Debit Card,4,42
O5737,C694,R311,2024-06-17,Mumbai,412.09,UPI,1,46
O5738,C662,R310,2023-12-02,Bangalore,1092.03,UPI,2,47
O5739,C680,R231,2023-09-08,Pune,156.62,Net Banking,1,57
O5740,C511,R244,2024-07-16,Bangalore,171.91,Debit Card,3,27
O5741,C416,R321,2023-08-17,Mumbai,951.4,UPI,4,42
O5742,C286,R281,2024-07-23,Pune,998.88,Debit Card,3,23
O5743,C776,R212,2023-04-27,Hyderabad,1031.37,Net Banking,1,57
O5744,C595,R223,2024-08-12,Pune,620.63,UPI,5,17
O5745,C474,R213,2024-09-25,Pune,1228.32,UPI,5,31
O5746,C860,R269,2023-05-25,Hyderabad,847.07,UPI,1,48
O5747,C143,R261,2023-06-13,Delhi,247.65,UPI,2,46
O5748,C795,R319,2023-09-26,Delhi,1215.94,Credit Card,3,23
O5749,C894,R288,2023-10-19,Delhi,1434.29,Debit Card,1,55
O5750,C820,R200,2024-09-11,Mumbai,184.05,Debit Card,1,15
O5751,C764,R325,2023-11-06,Pune,647.89,Debit Card,5,56
O5752,C414,R231,2023-08-27,Chennai,782.52,Net Banking,4,34
O5753,C292,R340,2023-05-26,Hyderabad,305.06,Credit Card,4,19
O5754,C699,R231,2024-02-04,Chennai,1314.79,Debit Card,2,54
O5755,C353,R255,2023-03-30,Mumbai,497.81,Debit Card,2,59
O5756,C245,R290,2023-08-11,Hyderabad,1196.21,UPI,2,35
O5757,C741,R203,2024-04-11,Chennai,1039.39,UPI,5,19
O5758,C363,R222,2023-02-05,Mumbai,937.26,UPI,1,18
O5759,C838,R228,2024-04-17,Mumbai,369.0,Debit Card,2,22
O5760,C789,R297,2023-06-19,Mumbai,408.98,UPI,5,39
